0.00128812,0.03930162,0.02665473,0.02217558,-0.03282306,0.07485346,-0.00388332,-0.06542127,0.01707266,0.00106890,-0.03253015,0.06443765,0.01389070,-0.04438950,0.00800890,0.01212219,0.00136162,0.00226216,0.05837516,0.02328714,0.02904992,0.00944013,0.00659173,-0.00628212,0.01360960,0.00828988,-0.05898285,0.02202293,0.05730305,0.03346404,-0.03557313,-0.01558219,0.01765478,0.01106043,-0.04784612,0.02215578,0.00116063,0.08511371,0.00486742,-0.04274376,-0.00208929,0.07274573,0.02326585,0.04551397,0.00094629,-0.00572248,0.07752816,0.04431453,0.04995162,0.01399954,-0.04300989,0.11659233,-0.06479757,-0.03703891,0.02920998,0.06817625,-0.04405996,-0.00742229,-0.05283406,0.05738602,-0.02383121,-0.03011516,0.03725832,0.07960808,0.03861042,0.01321241,0.00063434,-0.00605093,-0.02042458,0.01386770,-0.02475760,0.03081971,0.04926391,0.04701098,-0.01679827,0.03523590,0.00183166,0.05739034,0.00919280,-0.02339619
-0.02802963,-0.01598562,0.01544262,0.05028049,-0.01115705,-0.00607393,0.05397663,0.05823440,0.01567589,0.01200652,-0.00928219,-0.01131084,0.08748093,0.02373908,-0.04450732,0.02489879,0.05576614,0.00155864,-0.01422562,0.04072748,0.03967148,0.04747495,0.01113111,0.00013472,0.01562422,0.03536080,0.02540050,-0.00556863,0.03066227,-0.03753741,-0.00925670,0.04930483,0.00107078,-0.03844533,0.11470904,0.08064503,-0.01457022,0.04190812,0.03488642,0.03092941,-0.03716570,0.02697582,-0.01887552,0.02213410,0.02785109,0.00750176,-0.00304426,-0.04390223,-0.00054885,-0.07166802,0.06449835,0.06083751,0.09771338,0.07692162,0.17919116,0.25800842,0.18938309,0.05092042,0.08300019,0.04195038,0.11419484,0.04058297,0.01571888,0.01932692,0.07362225,-0.05535964,0.00768762,0.04940346,0.03075022,-0.01490630,0.04156964,-0.02111531,-0.03367182,0.01644927,0.04094638,0.06668294,-0.02795437,-0.03686123,-0.04486423,-0.00528096
-0.02866485,-0.01184432,-0.00492142,-0.01516631,0.07541186,0.03251351,-0.00016683,0.10191901,0.07146148,-0.05295395,-0.00824391,-0.01000614,-0.02553948,-0.03252255,0.03263373,0.00808608,-0.01228274,0.01295684,0.04126022,-0.04944707,0.09019458,-0.04504754,0.01526545,0.02748504,-0.02631513,0.00455758,0.03662568,0.00856763,0.00530971,0.07007506,-0.00084137,-0.01010801,-0.01179086,-0.00688501,0.00764324,-0.00109763,0.00353681,-0.00784599,0.00505596,-0.00996361,-0.02763801,-0.03219030,0.00928407,-0.03986984,0.01239313,-0.02037531,-0.02645565,-0.03549924,-0.00688840,0.03654715,0.10400145,-0.02341710,0.03338092,0.01949068,0.01423254,0.73402601,1.86424637,0.99735421,0.60413742,0.32859197,0.14214936,0.18403810,0.04271325,0.05782353,0.03466710,-0.06993694,0.02160222,0.05288197,0.04429177,-0.01982265,0.01605951,0.02378041,-0.02058413,-0.09445250,-0.06741627,0.07071438,0.12712337,0.02540278,0.08709076,-0.05840614
-0.00823472,-0.02012930,-0.03635839,-0.00962902,-0.03308843,-0.03474070,0.01996738,-0.00609436,0.14686294,-0.01780418,0.02373949,0.07383008,0.01973462,0.00189422,-0.04850898,0.02529898,0.00974578,0.03426704,0.03326797,-0.00922163,-0.01445060,0.05504340,0.03743659,-0.00007259,-0.00053900,0.02389023,-0.02952939,0.03626412,0.00746971,0.06446697,-0.06882130,0.05068336,0.03916491,0.00930664,0.07168160,-0.01104543,-0.03773891,0.02084295,-0.00916718,-0.01689652,0.15313521,-0.03845262,0.00325475,-0.02074387,0.04431386,0.04657228,-0.00990272,-0.05524983,-0.01335279,0.24637614,0.53109795,0.67790258,0.71864307,0.71740735,0.59666812,0.27947325,0.15101136,0.11119106,0.04666232,-0.04741462,-0.01406093,0.06804609,0.04661444,-0.01818876,0.06041088,-0.05012591,0.03991987,-0.00807831,0.01147993,-0.02579922,-0.04950650,0.06745192,-0.02414787,0.06242777,0.00572260,0.05027883,-0.00432307,0.05436709,0.06056514,-0.04526717
-0.03718409,0.04553413,0.09515312,0.04361514,0.00349486,-0.00792002,-0.06767951,-0.05793884,0.05868698,0.04510717,-0.00731895,0.05320083,-0.03069014,0.00396190,0.01753823,-0.02922417,-0.05343496,-0.00284542,0.04482358,-0.04809547,-0.01372931,-0.00539513,-0.02596428,-0.01098093,-0.00979848,0.01319185,-0.05970382,-0.03426062,-0.04627334,0.00375237,-0.01983610,0.07336324,0.05030631,-0.02152564,0.07842755,0.07284331,-0.02153103,-0.00935586,0.02771067,0.00444351,-0.04169707,0.00340578,0.02633891,0.03621671,0.03444257,0.01250890,-0.01817099,0.04667851,-0.00987035,0.14797418,0.05375576,0.02016708,0.04797714,0.09070995,0.26387611,0.15248255,0.11110017,0.10561854,0.08838572,0.01893144,0.05744445,0.02919497,0.02193368,-0.01495033,-0.03355197,-0.01228623,0.07049618,-0.00683761,0.01657070,-0.01015964,0.04374632,-0.07796504,-0.01095093,0.02301937,0.03132245,0.08882631,0.07910920,0.01014301,-0.01704349,-0.09851734
-0.02797788,0.05759959,-0.03287052,0.05490657,-0.02490341,-0.01965051,0.04163051,0.01323200,-0.05423973,0.06414146,-0.07335775,-0.01700627,0.00643766,-0.07204496,0.03669966,-0.05611652,-0.04510668,0.00166147,-0.03845750,0.03087984,-0.02142226,0.10948882,0.00738772,0.04019558,0.01811632,0.00482457,0.00334888,-0.03240149,-0.08072481,-0.03503336,-0.04808464,-0.05798464,-0.01331594,0.03512701,0.02580385,-0.04946610,0.04665688,0.02644989,-0.04180609,-0.07851911,-0.00590940,0.09077796,-0.00792469,0.06299451,-0.08348423,-0.00170846,0.01840181,-0.05233620,0.13597931,0.01885776,0.20456745,1.03698277,2.84129715,3.89953184,3.47641110,2.52732182,1.84704554,1.18908882,0.80259496,0.48941481,0.41534376,0.30308425,0.13543323,0.10310003,0.04559980,0.05581012,0.10508421,0.01359394,-0.00596434,0.02935097,-0.04788721,-0.01242371,-0.01512286,0.06138785,0.05396572,0.02350146,-0.01702436,-0.05463127,-0.01732227,-0.00146596
-0.00490038,-0.01648878,0.00714629,-0.00355897,-0.00724292,-0.01378851,-0.02391667,-0.06901094,0.00669244,-0.00832278,0.02997458,-0.00622636,0.04866758,0.06877794,0.20482929,0.20723219,0.13295366,0.13642177,0.05422798,0.04571340,0.03379514,-0.01142082,0.01595070,0.02448313,0.02563526,0.01643398,-0.01529679,-0.04863587,0.09718623,-0.00857330,-0.02739249,-0.04745974,-0.02492660,-0.07863904,0.02072703,0.05247930,0.01623923,0.03227945,-0.09184285,-0.03477860,-0.04504099,0.02082602,-0.01748265,0.09913035,0.05854630,0.05790614,0.00168139,0.04820160,0.23873973,0.54047048,1.04371929,2.85015631,3.96874428,4.11398554,3.32094049,2.58730006,1.91245770,1.32021987,0.95819604,0.57603937,0.44290161,0.33682215,0.20464282,0.16256849,0.13286637,0.07028993,0.02160466,0.03041709,0.01635936,-0.04067110,-0.07765696,0.09661697,-0.05578838,0.12192134,0.06190098,0.01577038,-0.05546913,-0.02892826,-0.05124441,0.13227299
0.02116842,-0.00367947,-0.05878832,-0.04468669,-0.03320620,-0.02779610,0.01328925,-0.07977153,-0.02145502,-0.10352109,0.02959071,-0.01293616,-0.01609736,-0.08272100,-0.04064222,0.00988998,0.00054720,-0.01873502,-0.09053083,-0.05392186,-0.06430058,0.01429046,-0.01765355,0.00220053,-0.00435269,-0.01550287,-0.01876966,-0.04598993,-0.00616836,-0.02651256,0.04390936,0.04228487,0.07977022,-0.14298339,0.00388096,-0.00980015,0.05998878,0.01405148,0.00242432,-0.02195340,-0.03630699,0.05462495,-0.05910622,-0.00269051,0.03469586,-0.00455367,0.00862027,-0.01265434,0.02076401,0.35875300,1.36669958,3.26274729,3.71833324,4.01177359,3.64050674,2.93058205,1.96903920,1.06854451,0.68627018,0.49311647,0.30107272,0.21606691,0.18959340,0.13257191,0.05618879,0.02737991,0.03783387,-0.01727499,-0.06507699,-0.07031825,0.02993559,0.12573639,-0.02817574,0.64558089,0.42327279,0.14904711,0.01540338,0.06197084,-0.00241259,-0.03497674
0.01644342,-0.00714163,0.01165711,-0.03397818,-0.03784583,-0.02536088,-0.01536461,-0.01532132,-0.03330128,-0.06036132,0.01579380,0.06393841,-0.00109415,0.05845214,0.05934736,0.01257107,0.06602821,0.01048660,-0.02282175,-0.05955995,-0.03855930,0.03196280,-0.00998918,-0.04007504,-0.06982780,-0.03017668,-0.08056021,-0.01098866,0.00389537,0.00443948,0.02640660,-0.00147061,0.05409930,0.04606677,-0.00992410,0.05733515,0.06514240,0.07932530,0.02346596,0.00319683,0.02799385,-0.04248141,-0.06967236,0.03076996,0.02693651,0.05810633,-0.06085019,0.08820426,0.29283068,0.76019424,1.53905523,1.89658999,1.87435603,1.57450461,1.19893575,0.77053154,0.30594167,0.22802185,0.10527218,0.14503577,0.17149189,0.07324791,0.08647904,-0.06130542,0.05067578,0.02630667,0.08689746,0.00642806,-0.00680166,-0.01119116,0.00857339,0.09943494,0.07177123,0.00550646,0.09793752,-0.09717616,-0.01890953,-0.07846241,-0.01118119,0.02807447
0.04821679,-0.04999915,-0.00508765,-0.07299297,0.07376640,0.06399655,-0.01229696,-0.05117361,0.02769499,-0.04566966,-0.00505944,0.01049833,0.05196888,-0.04310773,-0.02763395,0.00587040,-0.00344986,0.02524726,-0.02125416,0.07826725,0.00286345,-0.00288893,0.00509939,-0.02283470,-0.00188399,0.01194351,0.03008121,0.08372071,0.03666320,0.05301835,0.01626098,-0.10824475,0.01185335,-0.01046797,0.04536113,-0.03706170,0.03548411,-0.01351515,-0.03052651,-0.02039303,0.07744384,0.00888283,0.05229843,0.01169831,0.03592147,0.03478438,0.01152264,0.14347799,0.67209995,1.09417057,1.63588440,2.03978038,2.02634835,1.85117912,1.41236210,0.95981425,0.54149693,0.35486436,0.21581404,0.14741924,0.00167388,0.09050483,0.00037369,0.04014094,0.02843199,-0.03334105,-0.00345538,0.08047658,-0.00793676,-0.05894951,-0.05924186,-0.02916066,-0.01293853,0.01772645,0.00927931,-0.04851708,0.07039864,-0.06233917,0.03787705,0.12323530
0.03141660,-0.02354859,-0.01633414,-0.05452916,0.00734675,-0.02752501,0.02041537,0.09533779,-0.01525258,0.02669238,-0.07460462,-0.00211360,-0.00759870,-0.00916172,-0.00383571,-0.01817660,-0.05012091,-0.05696117,-0.04654586,-0.03133179,-0.00782530,-0.08180475,0.01620038,-0.03239827,-0.05664206,0.00795926,0.04670385,-0.03945771,-0.02049168,0.12939893,-0.05513434,0.04650741,0.03871843,-0.06463519,-0.08112220,-0.04017581,-0.01665236,-0.05034022,-0.02384508,0.04262516,0.06407991,0.03117203,0.00592680,0.04207829,0.01127694,-0.00145140,0.06033042,0.12016199,0.54367399,1.21001780,1.97759056,1.99089563,1.98664224,1.88829863,1.17832530,0.74340147,0.38458508,0.25924066,0.25057328,0.05263662,0.10708617,0.03991526,0.11168867,0.04468901,0.03521495,-0.00900656,-0.15372783,-0.04809330,-0.03329494,0.19313020,0.32120034,0.20157447,0.28910020,0.39645636,0.08489656,0.09192439,0.11066803,-0.01825061,-0.00202618,0.20678565
0.01653054,-0.04092404,-0.03014514,-0.00183200,0.04131646,0.04709206,-0.06208163,-0.01119259,-0.02174029,-0.04805939,-0.05246922,0.03293222,0.01300873,-0.01916740,-0.02743838,-0.04410606,0.01288329,0.01561444,-0.01485484,-0.02011134,0.00703707,-0.03807064,0.06367177,-0.08585419,-0.13373841,-0.08771791,-0.07787377,0.02934910,0.02543953,-0.06900626,-0.11705860,-0.02415235,0.00285795,-0.02512378,0.02366590,0.09950745,0.04448526,-0.02470492,-0.04039149,-0.00717404,0.04322821,0.03690810,0.12670012,-0.03062110,0.05007559,-0.00867319,0.03722325,0.12889117,0.37281913,0.50100636,1.06880915,2.06738615,2.78703094,2.90114450,2.05464602,1.59764361,0.89801377,0.78606677,0.37119538,0.19650397,0.18571635,0.16510086,0.06218549,0.08678971,0.07341893,-0.05619203,0.03679147,0.05438863,0.01294666,0.03000414,0.05036346,0.02568239,-0.03078137,0.05059387,-0.03612692,-0.01908608,0.08404183,-0.05142261,0.05589583,-0.00586552
0.01013528,-0.01660638,-0.04911348,0.02365605,-0.01642378,-0.01273766,-0.03365647,0.06756260,-0.00274593,-0.06535088,-0.02130725,0.01084797,0.03489555,0.03812670,-0.02795917,0.00406130,0.04123614,-0.02984280,0.03977320,-0.00967588,0.02550372,-0.00183274,-0.01727537,-0.12028701,-0.09414557,-0.03716851,-0.01595281,0.07355860,-0.02368690,0.05252983,0.04235144,0.01073492,0.00862181,0.01970038,0.01193261,-0.00744551,-0.04392093,-0.02757035,-0.02779240,0.00379110,0.04998207,0.02571952,0.02841695,0.07209879,-0.00826619,0.00882121,-0.00705707,0.29801282,0.78598940,1.57252884,2.07379031,2.74367118,3.39351416,2.80499554,2.38096499,1.63109159,1.16074812,0.76404190,0.46779427,0.42198515,0.09424630,0.21311685,0.15612334,0.05956922,0.07393379,0.00275612,0.03105294,-0.04048776,-0.00276215,-0.05391348,0.00499228,0.06109720,-0.04205637,0.06209692,0.03477075,0.04586462,0.06223211,0.02092890,-0.01479245,-0.06347200
0.02490919,0.02747970,-0.00172420,-0.00892259,0.08544454,0.03310047,0.00860337,0.01035718,-0.05877619,0.07538541,-0.00667952,-0.07456890,0.01817531,-0.00950570,-0.02132513,-0.03740766,0.00848159,-0.00491702,0.04851244,0.03697924,0.02795772,-0.02709676,-0.05523989,-0.10587337,-0.03666994,0.04988377,-0.04157342,-0.05868706,-0.02933437,0.01644909,0.03478801,-0.06222280,0.01950539,0.02203394,-0.04589016,-0.04047300,0.00659095,-0.01831003,-0.01558714,0.01271520,0.01365905,0.06821956,0.05853307,0.03470584,0.07776820,-0.03274373,-0.03863648,0.20881915,0.73114407,1.22283375,1.65055025,1.64738369,1.45017827,1.31569278,1.05755126,0.73460680,0.39220166,0.20343521,0.19925173,0.15483303,0.08493806,0.03879805,0.01872710,0.08244036,-0.02869807,0.04585652,0.00452571,-0.02042881,0.04092074,-0.04620799,-0.01031509,0.02900741,-0.04399131,0.01383802,0.08234576,0.00916677,-0.01074129,-0.04152277,0.06539545,-0.03559108
-0.01440984,-0.04530722,-0.00856105,-0.01405717,0.00203711,0.03213791,0.10017734,-0.02224077,0.03226362,-0.06552108,0.02617050,0.02412430,-0.00988325,0.02857050,0.02511595,-0.00285104,-0.03917696,0.01749138,-0.00673481,-0.00007498,-0.05169190,0.00873952,-0.00452236,-0.02764537,0.01924531,0.03075290,-0.03829100,0.00412801,-0.03080006,-0.00853560,0.01621108,0.03336657,-0.13958374,0.04653935,-0.00644622,0.08081698,0.06598410,0.01853809,0.05649044,-0.08135077,-0.01555824,-0.00566724,-0.05177771,-0.00714446,0.04139786,0.04772189,0.13680838,0.53597236,1.36670160,1.85682797,2.10305738,1.92060173,1.52893686,1.07684052,0.59631920,0.26552916,0.23074383,0.12689269,0.05576102,0.06506262,0.03497631,0.07331166,0.02613004,0.00551964,0.03700866,-0.00205600,0.04721180,-0.02107924,0.04569747,-0.05537292,-0.01143257,0.13034470,0.04400064,-0.03027619,-0.04195852,0.01209761,0.02931887,-0.00233073,0.02644117,0.04477552
